datetime,weekday,flow_usage,power_usage
2026-06-08 16:03:00,1,5.744,22.235
2026-06-08 16:04:00,1,3.471,19.239
2026-06-08 16:05:00,1,4.421,30.179
2026-06-08 16:06:00,1,3.028,21.125
2026-06-08 16:07:00,1,2.231,21.528
2026-06-08 16:08:00,1,4.144,22.598
2026-06-08 16:09:00,1,5.953,25.791
2026-06-08 16:10:00,1,4.027,34.302
2026-06-08 16:11:00,1,3.716,20.497
2026-06-08 16:12:00,1,4.073,22.973
2026-06-08 16:13:00,1,4.763,33.983
2026-06-08 16:14:00,1,4.037,34.624
2026-06-08 16:15:00,1,3.145,31.587
2026-06-08 16:16:00,1,1.55,19.693
2026-06-08 16:17:00,1,4.008,24.726
2026-06-08 16:18:00,1,1.5,17.894
2026-06-08 16:19:00,1,1.656,24.895
2026-06-08 16:20:00,1,3.819,34.908
2026-06-08 16:21:00,1,2.947,20.968
2026-06-08 16:22:00,1,1.027,33.269
2026-06-08 16:23:00,1,1.068,33.369
2026-06-08 16:24:00,1,1.053,17.193
2026-06-08 16:25:00,1,2.558,19.958
2026-06-08 16:26:00,1,2.697,18.323
2026-06-08 16:27:00,1,5.961,20.993
2026-06-08 16:28:00,1,2.461,28.654
2026-06-08 16:29:00,1,3.417,24.384
2026-06-08 16:30:00,1,3.891,25.842
2026-06-08 16:31:00,1,1.043,31.598
2026-06-08 16:32:00,1,1.143,25.213
2026-06-08 16:33:00,1,1.083,31.295
2026-06-08 16:34:00,1,5.754,21.46
2026-06-08 16:35:00,1,2.496,29.441
2026-06-08 16:36:00,1,1.509,20.983
2026-06-08 16:37:00,1,4.747,32.957
2026-06-08 16:38:00,1,3.893,20.476
2026-06-08 16:39:00,1,3.585,16.413
2026-06-08 16:40:00,1,1.85,27.934
2026-06-08 16:41:00,1,5.412,28.929
2026-06-08 16:42:00,1,3.14,34.961
2026-06-08 16:43:00,1,3.621,32.971
2026-06-08 16:44:00,1,4.768,21.459
2026-06-08 16:45:00,1,5.091,28.385
2026-06-08 16:46:00,1,3.64,24.865
2026-06-08 16:47:00,1,4.741,19.613
2026-06-08 16:48:00,1,4.492,16.915
2026-06-08 16:49:00,1,5.251,20.85
2026-06-08 16:50:00,1,5.161,17.64
2026-06-08 16:51:00,1,1.411,23.381
2026-06-08 16:52:00,1,2.552,18.969
2026-06-08 16:53:00,1,2.76,25.734
2026-06-08 16:54:00,1,5.422,31.759
2026-06-08 16:55:00,1,2.27,33.908
2026-06-08 16:56:00,1,2.886,33.252
2026-06-08 16:57:00,1,1.623,18.118
2026-06-08 16:58:00,1,2.552,23.855
2026-06-08 16:59:00,1,4.808,28.22
2026-06-08 17:00:00,1,4.587,17.03
2026-06-08 17:01:00,1,3.038,19.925
2026-06-08 17:02:00,1,1.531,15.54
2026-06-08 17:03:00,1,2.882,25.515
2026-06-08 17:04:00,1,2.412,24.164
2026-06-08 17:05:00,1,5.664,28.074
2026-06-08 17:06:00,1,5.379,21.384
2026-06-08 17:07:00,1,2.918,27.741
2026-06-08 17:08:00,1,4.672,32.926
2026-06-08 17:09:00,1,2.919,35.055
2026-06-08 17:10:00,1,4.348,16.723
2026-06-08 17:11:00,1,2.875,19.813
2026-06-08 17:12:00,1,4.654,16.331
2026-06-08 17:13:00,1,2.181,20.67
2026-06-08 17:14:00,1,1.791,16.57
2026-06-08 17:15:00,1,5.403,27.139
2026-06-08 17:16:00,1,4.706,35.693
2026-06-08 17:17:00,1,1.524,21.879
2026-06-08 17:18:00,1,3.76,17.802
2026-06-08 17:19:00,1,1.276,16.7
2026-06-08 17:20:00,1,2.301,20.395
2026-06-08 17:21:00,1,5.718,31.479
2026-06-08 17:22:00,1,4.864,15.358
2026-06-08 17:23:00,1,3.057,15.313
2026-06-08 17:24:00,1,4.326,30.359
2026-06-08 17:25:00,1,5.285,25.591
2026-06-08 17:26:00,1,3.951,23.161
2026-06-08 17:27:00,1,4.934,35.313
2026-06-08 17:28:00,1,4.211,19.561
2026-06-08 17:29:00,1,3.37,25.034
2026-06-08 17:30:00,1,3.246,33.93
2026-06-08 17:31:00,1,1.713,18.293
2026-06-08 17:32:00,1,4.722,15.871
2026-06-08 17:33:00,1,5.778,33.485
2026-06-08 17:34:00,1,2.323,19.482
2026-06-08 17:35:00,1,1.709,28.643
2026-06-08 17:36:00,1,4.264,21.115
2026-06-08 17:37:00,1,3.361,17.189
2026-06-08 17:38:00,1,5.202,33.606
2026-06-08 17:39:00,1,5.321,31.403
2026-06-08 17:40:00,1,5.564,34.81
2026-06-08 17:41:00,1,4.06,15.815
2026-06-08 17:42:00,1,2.081,23.337
2026-06-08 17:43:00,1,1.119,20.696
2026-06-08 17:44:00,1,5.216,24.071
2026-06-08 17:45:00,1,1.253,26.675
2026-06-08 17:46:00,1,1.084,21.107
2026-06-08 17:47:00,1,1.49,36.038
2026-06-08 17:48:00,1,4.353,16.894
2026-06-08 17:49:00,1,2.572,24.902
2026-06-08 17:50:00,1,4.983,21.259
2026-06-08 17:51:00,1,4.13,20.35
2026-06-08 17:52:00,1,4.616,25.203
2026-06-08 17:53:00,1,4.604,17.333
2026-06-08 17:54:00,1,5.464,24.919
2026-06-08 17:55:00,1,1.566,27.882
2026-06-08 17:56:00,1,1.508,16.704
2026-06-08 17:57:00,1,5.221,20.993
2026-06-08 17:58:00,1,1.475,15.734
2026-06-08 17:59:00,1,1.553,32.503
2026-06-08 18:00:00,1,0.966,15.104
2026-06-08 18:01:00,1,0.953,15.468
2026-06-08 18:02:00,1,0.966,15.19
2026-06-08 18:03:00,1,0.972,15.343
2026-06-08 18:04:00,1,0.999,15.212
2026-06-08 18:05:00,1,0.974,15.392
2026-06-08 18:06:00,1,0.998,32.281
2026-06-08 18:07:00,1,0.963,15.301
2026-06-08 18:08:00,1,0.995,15.109
2026-06-08 18:09:00,1,0.994,15.186
2026-06-08 18:10:00,1,0.957,15.481
2026-06-08 18:11:00,1,0.958,15.399
2026-06-08 18:12:00,1,0.989,15.029
2026-06-08 18:13:00,1,0.988,15.392
2026-06-08 18:14:00,1,0.959,15.17
2026-06-08 18:15:00,1,0.986,15.342
2026-06-08 18:16:00,1,0.96,15.196
2026-06-08 18:17:00,1,0.98,15.399
2026-06-08 18:18:00,1,0.986,15.294
2026-06-08 18:19:00,1,0.981,15.001
2026-06-08 18:20:00,1,0.954,15.35
2026-06-08 18:21:00,1,0.959,15.312
2026-06-08 18:22:00,1,0.951,15.402
2026-06-08 18:23:00,1,0.997,15.092
2026-06-08 18:24:00,1,0.958,15.099
2026-06-08 18:25:00,1,0.984,15.245
2026-06-08 18:26:00,1,0.984,28.921
2026-06-08 18:27:00,1,0.983,15.465
2026-06-08 18:28:00,1,0.954,15.104
2026-06-08 18:29:00,1,0.954,15.247
2026-06-08 18:30:00,1,0.996,15.347
2026-06-08 18:31:00,1,0.996,15.195
2026-06-08 18:32:00,1,0.973,15.062
2026-06-08 18:33:00,1,0.983,15.126
2026-06-08 18:34:00,1,0.977,15.415
2026-06-08 18:35:00,1,0.956,15.272
2026-06-08 18:36:00,1,0.967,15.123
2026-06-08 18:37:00,1,0.98,15.023
2026-06-08 18:38:00,1,0.967,15.245
2026-06-08 18:39:00,1,0.999,15.067
2026-06-08 18:40:00,1,0.963,15.198
2026-06-08 18:41:00,1,0.987,15.444
2026-06-08 18:42:00,1,0.99,15.423
2026-06-08 18:43:00,1,0.95,15.149
2026-06-08 18:44:00,1,0.961,15.378
2026-06-08 18:45:00,1,0.996,25.797
2026-06-08 18:46:00,1,0.985,15.339
2026-06-08 18:47:00,1,0.952,15.2
2026-06-08 18:48:00,1,0.99,15.093
2026-06-08 18:49:00,1,0.989,15.294
2026-06-08 18:50:00,1,0.978,15.446
2026-06-08 18:51:00,1,0.988,15.336
2026-06-08 18:52:00,1,0.983,15.395
2026-06-08 18:53:00,1,0.966,15.137
2026-06-08 18:54:00,1,0.983,15.435
2026-06-08 18:55:00,1,0.996,15.363
2026-06-08 18:56:00,1,0.975,15.274
2026-06-08 18:57:00,1,0.984,15.13
2026-06-08 18:58:00,1,0.994,15.254
2026-06-08 18:59:00,1,0.989,15.353
2026-06-08 19:00:00,1,0.95,15.381
2026-06-08 19:01:00,1,0.997,15.23
2026-06-08 19:02:00,1,0.99,15.343
2026-06-08 19:03:00,1,0.986,15.113
2026-06-08 19:04:00,1,0.961,15.236
2026-06-08 19:05:00,1,0.965,27.076
2026-06-08 19:06:00,1,0.998,15.146
2026-06-08 19:07:00,1,0.972,15.131
2026-06-08 19:08:00,1,0.952,15.124
2026-06-08 19:09:00,1,0.981,15.04
2026-06-08 19:10:00,1,0.976,15.318
2026-06-08 19:11:00,1,0.996,15.381
2026-06-08 19:12:00,1,0.976,15.317
2026-06-08 19:13:00,1,0.964,15.247
2026-06-08 19:14:00,1,0.968,15.229
2026-06-08 19:15:00,1,0.982,15.123
2026-06-08 19:16:00,1,0.96,15.474
2026-06-08 19:17:00,1,0.954,15.28
2026-06-08 19:18:00,1,0.957,15.136
2026-06-08 19:19:00,1,0.987,15.372
2026-06-08 19:20:00,1,0.971,15.444
2026-06-08 19:21:00,1,0.982,15.126
2026-06-08 19:22:00,1,0.973,15.211
2026-06-08 19:23:00,1,0.964,15.45
2026-06-08 19:24:00,1,0.998,15.023
2026-06-08 19:25:00,1,0.991,25.798
2026-06-08 19:26:00,1,0.993,15.293
2026-06-08 19:27:00,1,0.996,15.268
2026-06-08 19:28:00,1,0.963,15.402
2026-06-08 19:29:00,1,0.963,15.01
2026-06-08 19:30:00,1,0.996,15.388
2026-06-08 19:31:00,1,0.977,15.496
2026-06-08 19:32:00,1,0.992,15.255
2026-06-08 19:33:00,1,0.962,15.423
2026-06-08 19:34:00,1,0.994,15.495
2026-06-08 19:35:00,1,0.984,15.412
2026-06-08 19:36:00,1,0.979,15.014
2026-06-08 19:37:00,1,0.976,15.449
2026-06-08 19:38:00,1,0.952,15.059
2026-06-08 19:39:00,1,0.974,15.374
2026-06-08 19:40:00,1,0.994,15.098
2026-06-08 19:41:00,1,0.97,15.478
2026-06-08 19:42:00,1,0.969,15.019
2026-06-08 19:43:00,1,0.952,15.477
2026-06-08 19:44:00,1,0.986,35.998
2026-06-08 19:45:00,1,0.971,15.467
2026-06-08 19:46:00,1,0.989,15.199
2026-06-08 19:47:00,1,0.999,15.333
2026-06-08 19:48:00,1,0.981,15.082
2026-06-08 19:49:00,1,0.952,15.124
2026-06-08 19:50:00,1,0.973,15.256
2026-06-08 19:51:00,1,0.981,15.001
2026-06-08 19:52:00,1,0.969,15.23
2026-06-08 19:53:00,1,0.992,15.051
2026-06-08 19:54:00,1,0.97,15.379
2026-06-08 19:55:00,1,0.958,15.187
2026-06-08 19:56:00,1,0.988,15.383
2026-06-08 19:57:00,1,0.954,15.041
2026-06-08 19:58:00,1,0.964,15.23
2026-06-08 19:59:00,1,0.957,15.296
2026-06-08 20:00:00,1,0.99,15.398
2026-06-08 20:01:00,1,0.976,15.417
2026-06-08 20:02:00,1,0.987,15.137
2026-06-08 20:03:00,1,0.996,15.367
2026-06-08 20:04:00,1,0.951,28.641
2026-06-08 20:05:00,1,0.978,15.493
2026-06-08 20:06:00,1,0.977,15.0
2026-06-08 20:07:00,1,0.973,15.113
2026-06-08 20:08:00,1,0.96,15.265
2026-06-08 20:09:00,1,0.993,15.285
2026-06-08 20:10:00,1,0.972,15.097
2026-06-08 20:11:00,1,0.971,15.122
2026-06-08 20:12:00,1,0.957,15.344
2026-06-08 20:13:00,1,0.996,15.419
2026-06-08 20:14:00,1,0.989,15.327
2026-06-08 20:15:00,1,0.996,15.173
2026-06-08 20:16:00,1,0.974,15.122
2026-06-08 20:17:00,1,0.996,15.41
2026-06-08 20:18:00,1,0.966,15.364
2026-06-08 20:19:00,1,0.964,15.31
2026-06-08 20:20:00,1,0.977,15.116
2026-06-08 20:21:00,1,0.984,15.427
2026-06-08 20:22:00,1,0.983,15.404
2026-06-08 20:23:00,1,0.982,35.783
2026-06-08 20:24:00,1,0.995,15.321
2026-06-08 20:25:00,1,0.959,15.371
2026-06-08 20:26:00,1,0.962,15.419
2026-06-08 20:27:00,1,0.951,15.038
2026-06-08 20:28:00,1,0.974,15.184
2026-06-08 20:29:00,1,0.979,15.203
2026-06-08 20:30:00,1,0.995,15.289
2026-06-08 20:31:00,1,0.968,15.128
2026-06-08 20:32:00,1,0.995,15.005
2026-06-08 20:33:00,1,0.979,15.365
2026-06-08 20:34:00,1,0.979,15.344
2026-06-08 20:35:00,1,0.954,15.491
2026-06-08 20:36:00,1,0.998,15.377
2026-06-08 20:37:00,1,0.971,15.067
2026-06-08 20:38:00,1,0.963,15.096
2026-06-08 20:39:00,1,0.951,15.461
2026-06-08 20:40:00,1,0.95,15.337
2026-06-08 20:41:00,1,0.978,15.438
2026-06-08 20:42:00,1,0.952,15.172
2026-06-08 20:43:00,1,0.964,27.78
2026-06-08 20:44:00,1,0.978,15.485
2026-06-08 20:45:00,1,0.996,15.074
2026-06-08 20:46:00,1,0.992,15.231
2026-06-08 20:47:00,1,0.984,15.41
2026-06-08 20:48:00,1,0.994,15.472
2026-06-08 20:49:00,1,0.998,15.27
2026-06-08 20:50:00,1,0.998,15.083
2026-06-08 20:51:00,1,0.999,15.452
2026-06-08 20:52:00,1,0.975,15.434
2026-06-08 20:53:00,1,0.98,15.255
2026-06-08 20:54:00,1,0.953,15.246
2026-06-08 20:55:00,1,0.993,15.244
2026-06-08 20:56:00,1,0.982,15.487
2026-06-08 20:57:00,1,0.968,15.189
2026-06-08 20:58:00,1,0.971,15.465
2026-06-08 20:59:00,1,0.973,15.118
2026-06-08 21:00:00,1,0.961,15.329
2026-06-08 21:01:00,1,0.96,15.053
2026-06-08 21:02:00,1,0.98,34.536
2026-06-08 21:03:00,1,0.965,15.28
2026-06-08 21:04:00,1,0.987,15.171
2026-06-08 21:05:00,1,0.953,15.472
2026-06-08 21:06:00,1,0.977,15.006
2026-06-08 21:07:00,1,0.998,15.055
2026-06-08 21:08:00,1,0.986,15.344
2026-06-08 21:09:00,1,0.994,15.006
2026-06-08 21:10:00,1,0.981,15.072
2026-06-08 21:11:00,1,0.973,15.116
2026-06-08 21:12:00,1,0.991,15.027
2026-06-08 21:13:00,1,0.988,15.271
2026-06-08 21:14:00,1,0.986,15.413
2026-06-08 21:15:00,1,0.98,15.359
2026-06-08 21:16:00,1,0.989,15.37
2026-06-08 21:17:00,1,0.968,15.018
2026-06-08 21:18:00,1,0.958,15.004
2026-06-08 21:19:00,1,0.972,15.202
2026-06-08 21:20:00,1,0.989,15.5
2026-06-08 21:21:00,1,0.964,15.185
2026-06-08 21:22:00,1,0.951,26.336
2026-06-08 21:23:00,1,0.98,15.412
2026-06-08 21:24:00,1,0.992,15.453
2026-06-08 21:25:00,1,0.957,15.133
2026-06-08 21:26:00,1,0.968,15.392
2026-06-08 21:27:00,1,0.969,15.187
2026-06-08 21:28:00,1,0.979,15.087
2026-06-08 21:29:00,1,0.979,15.25
2026-06-08 21:30:00,1,0.992,15.403
2026-06-08 21:31:00,1,0.957,15.225
2026-06-08 21:32:00,1,0.979,15.14
2026-06-08 21:33:00,1,0.98,15.306
2026-06-08 21:34:00,1,0.982,15.084
2026-06-08 21:35:00,1,0.986,15.16
2026-06-08 21:36:00,1,0.991,15.439
2026-06-08 21:37:00,1,0.984,15.1
2026-06-08 21:38:00,1,0.977,15.163
2026-06-08 21:39:00,1,0.971,15.09
2026-06-08 21:40:00,1,0.987,15.377
2026-06-08 21:41:00,1,0.953,15.123
2026-06-08 21:42:00,1,0.994,32.38
2026-06-08 21:43:00,1,0.974,15.372
2026-06-08 21:44:00,1,0.999,15.116
2026-06-08 21:45:00,1,1.0,15.406
2026-06-08 21:46:00,1,0.976,15.048
2026-06-08 21:47:00,1,0.97,15.177
2026-06-08 21:48:00,1,0.959,15.031
2026-06-08 21:49:00,1,0.997,15.096
2026-06-08 21:50:00,1,0.972,15.401
2026-06-08 21:51:00,1,0.967,15.334
2026-06-08 21:52:00,1,0.981,15.443
2026-06-08 21:53:00,1,0.978,15.264
2026-06-08 21:54:00,1,0.966,15.107
2026-06-08 21:55:00,1,0.995,15.413
2026-06-08 21:56:00,1,0.984,15.129
2026-06-08 21:57:00,1,0.998,15.387
2026-06-08 21:58:00,1,0.984,15.127
2026-06-08 21:59:00,1,0.959,15.272
2026-06-08 22:00:00,1,0.957,15.49
2026-06-08 22:01:00,1,0.974,29.03
2026-06-08 22:02:00,1,0.988,15.018
2026-06-08 22:03:00,1,0.981,15.332
2026-06-08 22:04:00,1,0.991,15.176
2026-06-08 22:05:00,1,0.969,15.444
2026-06-08 22:06:00,1,0.967,15.108
2026-06-08 22:07:00,1,0.972,15.293
2026-06-08 22:08:00,1,0.983,15.369
2026-06-08 22:09:00,1,0.959,15.059
2026-06-08 22:10:00,1,0.985,15.086
2026-06-08 22:11:00,1,0.989,15.234
2026-06-08 22:12:00,1,0.954,15.493
2026-06-08 22:13:00,1,0.955,15.36
2026-06-08 22:14:00,1,0.99,15.262
2026-06-08 22:15:00,1,0.99,15.15
2026-06-08 22:16:00,1,0.985,15.065
2026-06-08 22:17:00,1,0.961,15.007
2026-06-08 22:18:00,1,0.967,15.036
2026-06-08 22:19:00,1,0.995,15.399
2026-06-08 22:20:00,1,0.98,15.17
2026-06-08 22:21:00,1,0.95,35.84
2026-06-08 22:22:00,1,0.953,15.202
2026-06-08 22:23:00,1,0.967,15.275
2026-06-08 22:24:00,1,0.973,15.36
2026-06-08 22:25:00,1,0.961,15.004
2026-06-08 22:26:00,1,0.979,15.27
2026-06-08 22:27:00,1,0.973,15.276
2026-06-08 22:28:00,1,0.955,15.017
2026-06-08 22:29:00,1,0.994,15.068
2026-06-08 22:30:00,1,0.983,15.035
2026-06-08 22:31:00,1,0.983,15.45
2026-06-08 22:32:00,1,0.987,15.307
2026-06-08 22:33:00,1,0.994,15.363
2026-06-08 22:34:00,1,0.969,15.295
2026-06-08 22:35:00,1,0.992,15.316
2026-06-08 22:36:00,1,0.962,15.329
2026-06-08 22:37:00,1,0.983,15.457
2026-06-08 22:38:00,1,0.997,15.375
2026-06-08 22:39:00,1,0.969,15.486
2026-06-08 22:40:00,1,0.965,28.297
2026-06-08 22:41:00,1,0.971,15.121
2026-06-08 22:42:00,1,0.981,15.35
2026-06-08 22:43:00,1,0.995,15.172
2026-06-08 22:44:00,1,0.978,15.198
2026-06-08 22:45:00,1,0.959,15.409
2026-06-08 22:46:00,1,0.964,15.232
2026-06-08 22:47:00,1,0.998,15.433
2026-06-08 22:48:00,1,0.954,15.068
2026-06-08 22:49:00,1,0.957,15.004
2026-06-08 22:50:00,1,0.991,15.121
2026-06-08 22:51:00,1,0.995,15.242
2026-06-08 22:52:00,1,0.981,15.004
2026-06-08 22:53:00,1,0.96,15.298
2026-06-08 22:54:00,1,0.96,15.165
2026-06-08 22:55:00,1,0.991,15.178
2026-06-08 22:56:00,1,0.969,15.231
2026-06-08 22:57:00,1,0.96,15.06
2026-06-08 22:58:00,1,0.959,15.068
2026-06-08 22:59:00,1,0.988,15.334
2026-06-08 23:00:00,1,0.954,36.173
2026-06-08 23:01:00,1,0.992,15.33
2026-06-08 23:02:00,1,0.977,15.224
2026-06-08 23:03:00,1,0.995,15.035
2026-06-08 23:04:00,1,0.967,15.209
2026-06-08 23:05:00,1,0.972,15.308
2026-06-08 23:06:00,1,0.972,15.054
2026-06-08 23:07:00,1,0.989,15.361
2026-06-08 23:08:00,1,0.963,15.495
2026-06-08 23:09:00,1,0.965,15.122
2026-06-08 23:10:00,1,0.996,15.43
2026-06-08 23:11:00,1,0.956,15.345
2026-06-08 23:12:00,1,0.974,15.146
2026-06-08 23:13:00,1,0.959,15.384
2026-06-08 23:14:00,1,0.977,15.377
2026-06-08 23:15:00,1,0.988,15.281
2026-06-08 23:16:00,1,0.972,15.06
2026-06-08 23:17:00,1,0.982,15.323
2026-06-08 23:18:00,1,0.97,15.102
2026-06-08 23:19:00,1,0.962,28.299
2026-06-08 23:20:00,1,0.995,15.124
2026-06-08 23:21:00,1,0.999,15.274
2026-06-08 23:22:00,1,0.957,15.44
2026-06-08 23:23:00,1,0.99,15.32
2026-06-08 23:24:00,1,0.999,15.015
2026-06-08 23:25:00,1,0.962,15.029
2026-06-08 23:26:00,1,0.955,15.347
2026-06-08 23:27:00,1,0.972,15.116
2026-06-08 23:28:00,1,0.956,15.1
2026-06-08 23:29:00,1,0.962,15.235
2026-06-08 23:30:00,1,0.989,15.343
2026-06-08 23:31:00,1,0.981,15.368
2026-06-08 23:32:00,1,0.968,15.495
2026-06-08 23:33:00,1,0.999,15.105
2026-06-08 23:34:00,1,0.964,15.12
2026-06-08 23:35:00,1,0.96,15.379
2026-06-08 23:36:00,1,0.985,15.154
2026-06-08 23:37:00,1,0.972,15.44
2026-06-08 23:38:00,1,0.954,15.195
2026-06-08 23:39:00,1,0.992,29.821
2026-06-08 23:40:00,1,0.975,15.1
2026-06-08 23:41:00,1,0.954,15.467
2026-06-08 23:42:00,1,0.978,15.252
2026-06-08 23:43:00,1,0.951,15.129
2026-06-08 23:44:00,1,0.969,15.435
2026-06-08 23:45:00,1,0.956,15.394
2026-06-08 23:46:00,1,0.979,15.471
2026-06-08 23:47:00,1,0.97,15.26
2026-06-08 23:48:00,1,0.989,15.191
2026-06-08 23:49:00,1,0.984,15.124
2026-06-08 23:50:00,1,0.959,15.283
2026-06-08 23:51:00,1,0.967,15.307
2026-06-08 23:52:00,1,0.961,15.039
2026-06-08 23:53:00,1,0.986,15.043
2026-06-08 23:54:00,1,0.981,15.389
2026-06-08 23:55:00,1,0.962,15.489
2026-06-08 23:56:00,1,0.962,15.241
2026-06-08 23:57:00,1,0.985,15.133
2026-06-08 23:58:00,1,0.984,15.045
2026-06-08 23:59:00,1,0.99,32.547
2026-06-09 00:00:00,2,0.992,36.404
2026-06-09 00:01:00,2,0.97,15.138
2026-06-09 00:02:00,2,0.998,15.293
2026-06-09 00:03:00,2,0.954,15.098
2026-06-09 00:04:00,2,0.956,15.147
2026-06-09 00:05:00,2,0.987,15.244
2026-06-09 00:06:00,2,0.95,15.212
2026-06-09 00:07:00,2,0.964,15.475
2026-06-09 00:08:00,2,0.999,15.386
2026-06-09 00:09:00,2,0.962,15.137
2026-06-09 00:10:00,2,0.978,15.449
2026-06-09 00:11:00,2,0.969,15.237
2026-06-09 00:12:00,2,0.975,15.047
2026-06-09 00:13:00,2,0.986,15.255
2026-06-09 00:14:00,2,0.973,15.128
2026-06-09 00:15:00,2,1.0,15.481
2026-06-09 00:16:00,2,0.953,15.427
2026-06-09 00:17:00,2,0.991,15.227
2026-06-09 00:18:00,2,0.972,15.209
2026-06-09 00:19:00,2,0.996,26.596
2026-06-09 00:20:00,2,0.961,15.278
2026-06-09 00:21:00,2,0.968,15.142
2026-06-09 00:22:00,2,0.951,15.442
2026-06-09 00:23:00,2,0.977,15.33
2026-06-09 00:24:00,2,0.972,15.493
2026-06-09 00:25:00,2,0.988,15.106
2026-06-09 00:26:00,2,0.978,15.192
2026-06-09 00:27:00,2,0.981,15.358
2026-06-09 00:28:00,2,0.961,15.491
2026-06-09 00:29:00,2,0.951,15.254
2026-06-09 00:30:00,2,0.968,15.282
2026-06-09 00:31:00,2,0.954,15.347
2026-06-09 00:32:00,2,0.955,15.028
2026-06-09 00:33:00,2,0.988,15.434
2026-06-09 00:34:00,2,0.97,15.346
2026-06-09 00:35:00,2,0.986,15.104
2026-06-09 00:36:00,2,0.999,15.302
2026-06-09 00:37:00,2,0.995,15.012
2026-06-09 00:38:00,2,0.992,15.485
2026-06-09 00:39:00,2,0.996,29.862
2026-06-09 00:40:00,2,0.96,15.154
2026-06-09 00:41:00,2,0.964,15.379
2026-06-09 00:42:00,2,0.981,15.024
2026-06-09 00:43:00,2,0.993,15.186
2026-06-09 00:44:00,2,0.954,15.419
2026-06-09 00:45:00,2,0.955,15.184
2026-06-09 00:46:00,2,0.986,15.092
2026-06-09 00:47:00,2,0.979,15.112
2026-06-09 00:48:00,2,0.954,15.327
2026-06-09 00:49:00,2,0.962,15.388
2026-06-09 00:50:00,2,0.965,15.096
2026-06-09 00:51:00,2,0.972,15.022
2026-06-09 00:52:00,2,0.952,15.464
2026-06-09 00:53:00,2,0.953,15.113
2026-06-09 00:54:00,2,0.957,15.008
2026-06-09 00:55:00,2,0.968,15.329
2026-06-09 00:56:00,2,0.965,15.286
2026-06-09 00:57:00,2,0.965,15.112
2026-06-09 00:58:00,2,0.956,36.708
2026-06-09 00:59:00,2,0.961,15.064
2026-06-09 01:00:00,2,0.97,15.241
2026-06-09 01:01:00,2,0.989,15.387
2026-06-09 01:02:00,2,0.999,15.11
2026-06-09 01:03:00,2,0.991,15.057
2026-06-09 01:04:00,2,0.971,15.059
2026-06-09 01:05:00,2,0.976,15.29
2026-06-09 01:06:00,2,1.0,15.233
2026-06-09 01:07:00,2,0.968,15.055
2026-06-09 01:08:00,2,0.973,15.455
2026-06-09 01:09:00,2,0.96,15.448
2026-06-09 01:10:00,2,0.97,15.236
2026-06-09 01:11:00,2,0.97,15.234
2026-06-09 01:12:00,2,0.975,15.293
2026-06-09 01:13:00,2,0.981,15.182
2026-06-09 01:14:00,2,0.979,15.324
2026-06-09 01:15:00,2,0.961,15.408
2026-06-09 01:16:00,2,0.976,15.114
2026-06-09 01:17:00,2,0.959,15.185
2026-06-09 01:18:00,2,0.969,29.875
2026-06-09 01:19:00,2,0.996,15.442
2026-06-09 01:20:00,2,0.98,15.279
2026-06-09 01:21:00,2,0.992,15.007
2026-06-09 01:22:00,2,0.964,15.474
2026-06-09 01:23:00,2,0.98,15.081
2026-06-09 01:24:00,2,0.968,15.076
2026-06-09 01:25:00,2,0.979,15.187
2026-06-09 01:26:00,2,0.95,15.153
2026-06-09 01:27:00,2,0.963,15.012
2026-06-09 01:28:00,2,0.976,15.237
2026-06-09 01:29:00,2,0.983,15.037
2026-06-09 01:30:00,2,0.988,15.307
2026-06-09 01:31:00,2,0.962,15.138
2026-06-09 01:32:00,2,0.954,15.357
2026-06-09 01:33:00,2,0.967,15.144
2026-06-09 01:34:00,2,0.998,15.149
2026-06-09 01:35:00,2,0.953,15.396
2026-06-09 01:36:00,2,0.999,15.176
2026-06-09 01:37:00,2,0.964,32.861
2026-06-09 01:38:00,2,0.996,15.382
2026-06-09 01:39:00,2,0.963,15.014
2026-06-09 01:40:00,2,0.983,15.385
2026-06-09 01:41:00,2,0.962,15.47
2026-06-09 01:42:00,2,0.982,15.324
2026-06-09 01:43:00,2,0.952,15.209
2026-06-09 01:44:00,2,0.981,15.06
2026-06-09 01:45:00,2,0.953,15.317
2026-06-09 01:46:00,2,0.982,15.313
2026-06-09 01:47:00,2,0.983,15.176
2026-06-09 01:48:00,2,0.97,15.325
2026-06-09 01:49:00,2,0.974,15.092
2026-06-09 01:50:00,2,0.971,15.248
2026-06-09 01:51:00,2,0.968,15.118
2026-06-09 01:52:00,2,0.994,15.214
2026-06-09 01:53:00,2,0.989,15.162
2026-06-09 01:54:00,2,0.979,15.315
2026-06-09 01:55:00,2,0.983,15.129
2026-06-09 01:56:00,2,0.986,15.23
2026-06-09 01:57:00,2,0.962,25.193
2026-06-09 01:58:00,2,0.956,15.207
2026-06-09 01:59:00,2,0.973,15.146
2026-06-09 02:00:00,2,0.955,15.44
2026-06-09 02:01:00,2,0.999,15.22
2026-06-09 02:02:00,2,0.977,15.496
2026-06-09 02:03:00,2,0.999,15.311
2026-06-09 02:04:00,2,0.994,15.122
2026-06-09 02:05:00,2,0.965,15.297
2026-06-09 02:06:00,2,0.98,15.444
2026-06-09 02:07:00,2,0.971,15.471
2026-06-09 02:08:00,2,0.98,15.475
2026-06-09 02:09:00,2,0.976,15.345
